6102|Argos|Cursillo de Mitología|Ensayo, Historia, Humor, Manuales y cursos
24822|Ariana Franklin|El laberinto de la muerte|Novela, Histórico, Intriga
7333|Ariana Franklin|Maestra en el arte de la muerte|Novela, Intriga, Policial
17887|Arieh Ben-Naim|La entropía desvelada|Ensayo, Ciencias exactas, Ciencias naturales
23634|Ariel Dorfman & Armand Mattelart|Para leer al pato Donald|Ensayo, Ciencias sociales
14538|Ariel Dorfman|La muerte y la doncella|Teatro, Drama
27028|Ariel Rivadeneira|Escribir poesía|Referencia, Crítica y teoría literaria, Manuales y cursos
20711|Aristófanes|Lisístrata (ilustrado)|Teatro, Humor
30576|Aristòfanes|Lisístrata|Teatre, Humor
1929|Aristófanes|Lisístrata|Teatro, Humor
7326|Aristóteles|Acerca del alma|Ensayo, Filosofía
31748|Aristóteles|Ética Nicomáquea - Ética Eudemia|Ensayo, Filosofía
31749|Aristóteles|Poetica - Magna Moralia|Ensayo, Filosofía
31097|Aristóteles|Política|Ensayo, Ciencias sociales
8392|Aristóteles|Política (trad. Patricio de Azcárate)|Ensayo, Ciencias sociales
29798|Arkadi Bábchenko|La guerra más cruel|Crónica, Historia, Memorias
6866|Arkadi i Boris Strugatski|Stalker, pícnic a la vora del camí|Novela, Ciencia ficción
29184|Arkadi Strugatsky & Boris Strugatsky|Cataclismo en Iris|Novela, Ciencia ficción
23870|Arkadi Strugatsky & Boris Strugatsky|Ciudad condenada|Novela, Ciencia ficción
25174|Arkadi Strugatsky & Boris Strugatsky|El lunes empieza el sábado|Novela, Ciencia ficción, Fantástico, Sátira
2962|Arkadi Strugatsky & Boris Strugatsky|La máquina de los deseos|Relato, Ciencia ficción
16950|Armand Coppens|Memorias de un librero pornógrafo|Novela, Erótico
6338|Armando López Salinas|La mina|Novela, Drama, Realista
28579|Armando Palacio Valdés|El cuarto poder|Novela, Drama
24983|Armando Palacio Valdés|El origen del pensamiento|Novela, Sátira
13721|Armando Palacio Valdés|José|Novela, Realista
14389|Armando Palacio Valdés|La aldea perdida|Novela, Drama, Realista
29033|Armando Palacio Valdés|La fe|Novela, Drama
14388|Armando Palacio Valdés|La hermana San Sulpicio|Novela, Drama, Realista
14400|Armando Palacio Valdés|La novela de un novelista|Crónica, Memorias
29462|Armando Palacio Valdés|Marta y María|Novela, Realista
24359|Armando Ramírez|Bye bye Tenochtitlan|Crónica, Otros
24139|Armando Ramírez|Chin Chin el teporocho|Novela, Realista
24140|Armando Ramírez|Noche de califas|Novela, Realista
31225|Armando Tejada Gómez|Ahí va Lucas Romero|Drama, Poesía, Romántico
31388|Armando Tejada Gómez|Antología de Juan|Poesía, Romántico, Drama
27388|Armando Tejada Gómez|Canto popular de las comidas|Poesía, Drama, Romántico
27381|Armando Tejada Gómez|Dios era olvido|Novela, Drama, Romántico
27469|Armando Tejada Gómez|Historia de tu ausencia|Poesía, Romántico
27471|Armando Tejada Gómez|Los compadres del horizonte|Poesía, Drama, Romántico
27384|Armando Tejada Gómez|Los telares del sol|Poesía, Drama, Histórico
31389|Armando Tejada Gómez|Profeta en su tierra|Poesía, Drama, Romántico
30368|Armando Uribe|El libro negro de la intervención norteamericana en Chile|Crónica, Historia, Memorias
32581|Arnaldo Visconti|Bandolero y Trovador|Novela, Aventuras
32640|Arnaldo Visconti|Dama Misericordia|Novela, Aventuras
32646|Arnaldo Visconti|El hidalgo lunático|Novela, Aventuras
32622|Arnaldo Visconti|El Lago de Venus|Novela, Aventuras
32639|Arnaldo Visconti|El peregrino de los lobos|Novela, Aventuras
32717|Arnaldo Visconti|Entre pícaros...|Novela, Aventuras
32643|Arnaldo Visconti|Islas sangrientas|Novela, Aventuras
25768|Arnaldo Visconti|La bella corsaria|Novela, Aventuras
25720|Arnaldo Visconti|La espada justiciera|Novela, Aventuras
32658|Arnaldo Visconti|Los invasores|Novela, Aventuras
25855|Arnaldo Visconti|Sucedió en Jamaica|Novela, Aventuras
16802|Arnaldur Indridason|El hombre del lago|Novela, Policial
21569|Arnaldur Indridason|Hipotermia|Novela, Policial
32340|Arnaldur Indriðason|Hivern àrtic|Novela, Policial
16803|Arnaldur Indridason|Invierno ártico|Novela, Policial
32339|Arnaldur Indriðason|La dona de verd|Novela, Policial
16800|Arnaldur Indridason|La mujer de verde|Novela, Policial
16799|Arnaldur Indridason|Las marismas|Novela, Policial
32338|Arnaldur Indriðason|La veu|Novela, Policial
16801|Arnaldur Indridason|La voz|Novela, Policial
32337|Arnaldur Indriðason|L'home del llac|Novela, Policial
16804|Arnaldur Indridason|Pasaje de las Sombras|Novela, Policial
30537|Arnaldur Indridason|Río negro|Novela, Policial
26270|Arnaud Delacomté|Duende Nocturno|Novela, Erótico
31297|Arnauld de Saint Jacques|La sabiduría de los Templarios|Referencia, Historia
5314|Arne Dahl|El que siembra sangre|Novela, Policial
6937|Arne Dahl|Misterioso|Novela, Policial
9433|Arnold Bennett|Enterrado en vida|Novela, Filosófico, Humor
24026|Arnold Bennett|Gran Hotel Babylon|Novela, Policial
14986|Arnold Hauser|Historia Social de la literatura y del arte|Ensayo, Arte, Crítica y teoría literaria
27712|Arnold J. Toynbee|El cristianismo entre las religiones del mundo|Ensayo, Historia, Espiritualidad
20076|Arno Strobel|El manuscrito|Novela, Intriga, Policial
632|Arno Strobel|El psiquiatra|Novela, Intriga, Policial
685|Arno Strobel|Pasillo oculto|Novela, Intriga, Psicológico, Policial
4984|Arno Surminski|Los pájaros de Auschwitz|Novela, Histórico, Drama
28269|Aro Sáinz de la Maza|El ángulo muerto|Novela, Policial
24756|Aro Sáinz de la Maza|El asesino de La Pedrera|Novela, Policial
22551|Artemio de Valle-Arizpe|El Canillitas|Novela, Sátira
6107|Artemio de Valle-Arizpe|La Güera Rodríguez|Novela, Histórico
27276|Artemio Mortera Pérez|Armas para España? pese a Howson|Referencia, Historia
29580|Arthur Bloch|La ley de Murphy|Relato, Humor
11134|Arthur Byron Cover|Los anillos de Saturno|Novela, Ciencia ficción, Novela, Interactivo
9956|Arthur Byron Cover|Prodigio|Novela, Ciencia ficción
9022|Arthur C. Clarke|2001. A Space Odyssey|Novela, Ciencia ficción
2925|Arthur C. Clarke|2001: Una odisea espacial|Ciencia ficción, Novela
29245|Arthur C. Clarke|2001, una odissea espacial|Novel·la, Ciència-ficció
2529|Arthur C. Clarke|2010: Odisea dos|Novela, Ciencia ficción
2530|Arthur C. Clarke|2061: Odisea tres|Novela, Ciencia ficción
32298|Arthur C. Clarke|3001: L?Odissea Final|Novela, Ciencia ficción
2531|Arthur C. Clarke|3001: Odisea final|Novela, Ciencia ficción
6285|Arthur C. Clarke|Alcanza el mañana|Relato, Ciencia ficción
89|Arthur C. Clarke|Cánticos de la lejana Tierra|Novela, Ciencia ficción
2620|Arthur C. Clarke|Cita con Rama|Novela, Ciencia ficción
11119|Arthur C. Clarke|Claro de Tierra|Novela, Ciencia ficción
3220|Arthur C. Clarke|Cuentos de la taberna del ciervo blanco|Relato, Ciencia ficción
1681|Arthur C. Clarke|Cuentos del planeta Tierra|Relato, Ciencia ficción
8743|Arthur C. Clarke|El fantasma del Titanic|Novela, Ciencia ficción
4096|Arthur C. Clarke|El fin de la infancia|Novela, Ciencia ficción
11364|Arthur C. Clarke|El león de Comarre - A la caída de la noche|Novela, Ciencia ficción
10860|Arthur C. Clarke|El martillo de Dios|Novela, Ciencia ficción
30349|Arthur C. Clarke|El mundo es uno|Ensayo, Tecnología
7434|Arthur C. Clarke|El viento del sol|Relato, Ciencia ficción
30578|Arthur C. Clarke|Encontre amb Rama|Novel·la, Ciència-ficció
6222|Arthur C. Clarke|En las profundidades|Novela, Ciencia ficción, Terror
10863|Arthur C. Clarke|Expedición a la Tierra|Novela, Ciencia ficción
10742|Arthur C. Clarke & Frederik Pohl|El último teorema|Novela, Ciencia ficción
9348|Arthur C. Clarke & Gentry Lee|Cuna|Novela, Ciencia ficción
9151|Arthur C. Clarke & Gentry Lee|El jardín de Rama|Novela, Ciencia ficción
9150|Arthur C. Clarke & Gentry Lee|Rama II|Novela, Ciencia ficción
9152|Arthur C. Clarke & Gentry Lee|Rama revelada|Novela, Ciencia ficción
10861|Arthur C. Clarke & Gregory Benford|Tras la caída de la noche|Novela, Ciencia ficción
11365|Arthur C. Clarke|Islas en el cielo|Novela, Ciencia ficción
9854|Arthur C. Clarke|Las arenas de Marte|Novela, Ciencia ficción
2670|Arthur C. Clarke|Las fuentes del paraíso|Ciencia ficción, Novela
10743|Arthur C. Clarke & Michael P. Kube-McDowell|Factor detonante|Novela, Ciencia ficción
10745|Arthur C. Clarke & Mike McQuay|Sismo grado 10|Novela, Ciencia ficción
11120|Arthur C. Clarke|Naufragio en el mar selenita|Novela, Ciencia ficción
10074|Arthur C. Clarke & Paul Preuss|El encuentro con Medusa|Novela, Ciencia ficción
10073|Arthur C. Clarke & Paul Preuss|El juego del escondite|Novela, Ciencia ficción
10075|Arthur C. Clarke & Paul Preuss|La luna de diamante|Novela, Ciencia ficción
10076|Arthur C. Clarke & Paul Preuss|Los seres radiantes|Novela, Ciencia ficción
2754|Arthur C. Clarke & Paul Preuss|Máxima tensión|Novela, Ciencia ficción
10072|Arthur C. Clarke & Paul Preuss|Torbellino|Novela, Ciencia ficción
11121|Arthur C. Clarke|Preludio al Espacio|Novela, Ciencia ficción
7409|Arthur C. Clarke|Regreso a Titán|Novela, Ciencia ficción
10862|Arthur C. Clarke|Relatos de diez mundos|Novela, Ciencia ficción
5651|Arthur C. Clarke & Stephen Baxter|El ojo del tiempo|Novela, Ciencia ficción
32349|Arthur C. Clarke & Stephen Baxter|Luz de otros días|Novela, Ciencia ficción
10744|Arthur C. Clarke & Stephen Baxter|Luz de otros tiempos|Novela, Ciencia ficción
2202|Arthur C. Clarke & Stephen Baxter|Tormenta solar|Novela, Ciencia ficción
13899|Arthur C. Clarke|The Fountains of Paradise|Novela, Ciencia ficción
28655|Arthur C. Danto|Después del fin del arte|Ensayo, Arte, Filosofía, Historia
24405|Arthur C. Danto|Qué es el arte|Ensayo, Arte, Filosofía, Historia
17390|Arthur Conan Doyle|Aventuras del profesor Challenger|Relato, Aventuras, Ciencia ficción
3531|Arthur Conan Doyle|El archivo de Sherlock Holmes|Relato, Policial
29682|Arthur Conan Doyle|El gos dels Baskerville|Novel·la, Policíac
2859|Arthur Conan Doyle|El mundo perdido|Novela, Aventuras, Fantástico
31549|Arthur Conan Doyle|El perro de los Baskerville (Ilustrado)|Novela, Policial
3534|Arthur Conan Doyle|El regreso de Sherlock Holmes|Relato, Policial
29710|Arthur Conan Doyle|El retorn de Sherlock Holmes|Relat, Policíac
1290|Arthur Conan Doyle|El sabueso de los Baskerville|Novela, Intriga
29779|Arthur Conan Doyle|Els arxius de Sherlock Holmes|Relat, Policíac
29774|Arthur Conan Doyle|Els darrers aplaudiments|Relat, Policíac
29673|Arthur Conan Doyle|El signe dels quatre|Novel·la, Policíac
24568|Arthur Conan Doyle|El Signo de los Cuatro|Novela, Intriga
3537|Arthur Conan Doyle|El último saludo de Sherlock Holmes|Relato, Policial
24567|Arthur Conan Doyle|El valle del Terror|Novela, Intriga
29665|Arthur Conan Doyle|Estudi en escarlata|Novel·la, Policial
32162|Arthur Conan Doyle|Estudio en escarlata (Ilustrado)|Novela, Policial
4540|Arthur Conan Doyle|Estudio en escarlata|Novela, Policial
16865|Arthur Conan Doyle|Estudios del natural|Ensayo, Ciencias sociales
24572|Arthur Conan Doyle|Historias del crepúsculo y lo desconocido|Relato, Terror, Intriga
15769|Arthur Conan Doyle|Historias espeluznantes|Relato, Terror
15918|Arthur Conan Doyle|La Guardia Blanca|Novela, Aventuras, Histórico
31042|Arthur Conan Doyle|La lámpara roja|Relato, Otros
31448|Arthur Conan Doyle|La liga de los pelirrojos|Relato, Policial
3535|Arthur Conan Doyle|Las aventuras de Sherlock Holmes|Relato, Policial
27210|Arthur Conan Doyle|Las hazañas del brigadier Gerard|Relato, Aventuras, Bélico, Histórico
3536|Arthur Conan Doyle|Las memorias de Sherlock Holmes|Relato, Policial
29757|Arthur Conan Doyle|La vall de la por|Novel·la, Policíac
29675|Arthur Conan Doyle|Les aventures de Sherlock Holmes|Relat, Policíac
29681|Arthur Conan Doyle|Les memòries de Sherlock Holmes|Relat, Policíac
28414|Arthur Conan Doyle|Sherlock Holmes. Novelas|Novela, Policial
30904|Arthur Conan Doyle|Sherlock Holmes, Relatos 1|Relato, Policial
30340|Arthur Conan Doyle|Sherlock Holmes, Relatos 2|Relato, Policial
20683|Arthur Conan Doyle|Sherlock Holmes: The complete canon|Novela, Policial, Relato, Policial
28080|Arthur Conan Doyle|Sir Nigel|Novela, Aventuras, Histórico
3856|Arthur Conan Doyle|Todo Sherlock Holmes|Novela, Intriga, Policial
19184|Arthur Cravan|Maintenant|Divulgación, Comunicación, Arte, Crónica, Memorias, Poesía, Otros
7823|Arthur Golden|Memorias de una geisha|Novela, Drama, Histórico
19461|Arthur Hailey|Aeropuerto|Novela, Intriga, Otros
20403|Arthur Hailey|Diagnóstico final|Novela, Drama
22227|Arthur Hailey|El apagón|Novela, Intriga
2097|Arthur Hailey|Hotel|Novela, Intriga
19693|Arthur Hailey|Medicina peligrosa|Novela, Drama, Otros
3018|Arthur Hailey|Ruedas|Novela, Intriga
1627|Arthur Hailey|Traficantes de dinero|Novela, Intriga
19460|Arthur Hailey|Últimas noticias|Novela, Intriga
6647|Arthur Koestler|El cero y el infinito|Novela, Ciencia ficción, Drama
21922|Arthur Koestler|Espartaco|Novela, Histórico
21423|Arthur Koestler|Memorias|Crónica, Memorias
19953|Arthur Machen|Cuentos|Relato, Fantástico
5890|Arthur Machen|El gran dios Pan|Relato, Terror
2084|Arthur Machen|La colina de los sueños|Novela, Fantástico
19057|Arthur Machen|La pirámide de fuego|Relato, Fantástico, Terror
2104|Arthur Machen|Los tres impostores|Novela, Intriga, Terror
30794|Arthur Machen|The Hill of Dreams|Novela, Fantástico
30767|Arthur Machen|The Secret Glory|Novela, Fantástico
5435|Arthur Machen|The terror|Novela, Terror
5168|Arthur Machen|Un fragmento de vida|Relato, Fantástico
31064|Arthur Miller|En el punto de mira|Novela, Drama, Realista
8378|Arthur Miller|Las brujas de Salem - El crisol|Teatro, Drama, Histórico
8094|Arthur Miller|Muerte de un viajante|Teatro, Drama, Realista
17224|Arthur Miller|Panorama desde el puente|Teatro, Drama
30041|Arthur Miller|Teatro reunido|Teatro, Drama
12241|Arthur Miller|The Crucible|Teatro, Drama, Histórico
31061|Arthur Miller|Todos eran mis hijos|Teatro, Drama
27806|Arthur Miller|Vidas rebeldes|Novela, Drama
9149|Arthur Rimbaud|Iluminaciones|Poesía, Otros
27038|Arthur Rimbaud|Poesías completas|Poesía, Otros
27437|Arthur Rimbaud|Una temporada en el infierno, Iluminaciones & Cartas del vidente|Poesía, Otros
5064|Arthur Rimbaud|Una temporada en el infierno|Poesía, Otros
27493|Arthur Rimbaud|Un corazón bajo una sotana|Relato, Otros
26908|Arthur Schnitzler|Apuesta al amanecer|Novela, Realista
21238|Arthur Schnitzler|El destino del barón Von Leisenbohg|Relato, Drama
1869|Arthur Schnitzler|Relato soñado|Relato, Drama
15265|Arthur Schopenhauer|Aforismos sobre el arte de vivir|Ensayo, Filosofía
11584|Arthur Schopenhauer|El amor, las mujeres y la muerte y otros ensayos|Ensayo, Filosofía
8165|Arthur Schopenhauer|El arte de envejecer|Ensayo, Filosofía
8166|Arthur Schopenhauer|El arte de hacerse respetar|Ensayo, Filosofía
30937|Arthur Schopenhauer|El arte de ser feliz|Ensayo, Filosofía
31086|Arthur Schopenhauer|El arte de sobrevivir|Ensayo, Filosofía
29820|Arthur Schopenhauer|El mundo como voluntad y representación I|Ensayo, Filosofía
17395|Arthur Schopenhauer|Metafísica del amor / Metafísica de la muerte|Ensayo, Espiritualidad, Filosofía
4446|Arto Paasilinna|Delicioso suicidio en grupo|Novela, Humor, Sátira
4435|Arto Paasilinna|El año de la liebre|Novela, Humor, Sátira
4406|Arto Paasilinna|La dulce envenenadora|Novela, Humor, Sátira
4805|Arto Paasilinna|Prisioneros en el paraíso|Novela, Humor, Sátira
5857|Artur Balder|Crepúsculo de los Ases|Novela, Histórico
9435|Artur Balder|El evangelio de la espada|Novela, Histórico
5598|Artur Balder|El último querusco|Novela, Histórico
5687|Artur Balder|La batalla del Destino|Novela, Histórico
9437|Artur Balder|La lanza del destino|Novela, Histórico
5607|Artur Balder|Liberator Germaniæ|Novela, Histórico
9436|Artur Balder|Los señores de la Tierra|Novela, Histórico
11679|Artur London|La confesión|Crónica, Memorias
9878|Arturo Barea|La forja|Novela, Histórico
9880|Arturo Barea|La llama|Novela, Histórico
10347|Arturo Barea|La raíz rota|Novela, Drama
9879|Arturo Barea|La ruta|Novela, Histórico
9847|Arturo Barea|Valor y miedo|Novela, Histórico
28680|Arturo Campión|Blancos y negros|Novela, Realista
3107|Arturo Jauretche|El medio pelo en la sociedad argentina|Ensayo, Ciencias sociales
1705|Arturo Jauretche|Manual de zonceras argentinas|Ensayo, Ciencias sociales
28874|Arturo Leyte|Heidegger|Divulgación, Filosofía
21608|Arturo Peña Lillo|Los encantadores de serpientes|Ensayo, Comunicación
2285|Arturo Pérez-Reverte|Cabo Trafalgar|Novela, Bélico, Histórico
3463|Arturo Pérez-Reverte|Con ánimo de ofender|Crónica, Comunicación
1200|Arturo Pérez-Reverte|Corsarios de Levante|Novela, Aventuras, Histórico, Bélico
3443|Arturo Pérez-Reverte|Cuando éramos honrados mercenarios|Crónica, Comunicación
2114|Arturo Pérez-Reverte|El asedio|Novela, Aventuras, Histórico, Intriga
1199|Arturo Pérez-Reverte|El caballero del jubón amarillo|Novela, Aventuras, Histórico
1196|Arturo Pérez-Reverte|El capitán Alatriste|Novela, Aventuras, Histórico
1201|Arturo Pérez-Reverte|El club Dumas|Novela, Intriga, Policial
9446|Arturo Pérez-Reverte|El francotirador paciente|Novela, Intriga
5682|Arturo Pérez-Reverte|El habla de un bravo del siglo XVII|Ensayo, Otros
2809|Arturo Pérez-Reverte|El húsar|Novela, Bélico
1175|Arturo Pérez-Reverte|El maestro de esgrima|Novela, Intriga, Policial
1198|Arturo Pérez-Reverte|El oro del rey|Novela, Aventuras, Histórico
1195|Arturo Pérez-Reverte|El pintor de batallas|Novela, Drama
1887|Arturo Pérez-Reverte|El puente de los Asesinos|Novela, Aventuras, Histórico
1197|Arturo Pérez-Reverte|El sol de Breda|Novela, Aventuras, Bélico, Histórico
79|Arturo Pérez-Reverte|El tango de la Guardia Vieja|Novela, Intriga, Romántico
21315|Arturo Pérez-Reverte|Hombres buenos|Novela, Intriga
2739|Arturo Pérez-Reverte|Jodía Pavía (1525)|Novela, Histórico
1191|Arturo Pérez-Reverte|La carta esférica|Novela, Intriga, Aventuras
27036|Arturo Pérez-Reverte|La guerra civil contada a los jóvenes|Crónica, Historia
1202|Arturo Pérez-Reverte|La piel del tambor|Novela, Intriga, Policial
1193|Arturo Pérez-Reverte|La Reina del Sur|Novela, Intriga, Policial
1184|Arturo Pérez-Reverte|La sombra del águila|Novela, Bélico
1180|Arturo Pérez-Reverte|La tabla de Flandes|Novela, Intriga, Policial
233|Arturo Pérez-Reverte|Limpieza de sangre|Novela, Aventuras, Histórico
3461|Arturo Pérez-Reverte|Los barcos se pierden en tierra|Crónica, Comunicación
3462|Arturo Pérez-Reverte|No me cogeréis vivo|Crónica, Comunicación
6480|Arturo Pérez-Reverte|Obra breve|Relato, Aventuras, Bélico, Romántico, Otros
2154|Arturo Pérez-Reverte|Ojos azules|Relato, Histórico
12105|Arturo Pérez-Reverte|Patente de corso, 2012|Ensayo, Comunicación
12104|Arturo Pérez-Reverte|Patente de corso, 2013|Ensayo, Comunicación
20241|Arturo Pérez-Reverte|Patente de corso, 2014|Ensayo, Comunicación
27532|Arturo Pérez-Reverte|Patente de corso, 2015|No Ficción, Ensayo, Comunicación
3442|Arturo Pérez-Reverte|Patente de corso|Crónica, Comunicación
17871|Arturo Pérez-Reverte|Perros e hijos de perra|Crónica, Comunicación
1187|Arturo Pérez-Reverte|Territorio Comanche|Crónica, Memorias
16109|Arturo Pérez-Reverte|The Flanders Panel|Novela, Intriga, Policial
30367|Arturo Pérez-Reverte|Todo Alatriste|Novela, Aventuras
7062|Arturo Pérez-Reverte|Una historia de España|Crónica, Historia
1189|Arturo Pérez-Reverte|Un asunto de honor|Novela, Romántico, Aventuras
2520|Arturo Pérez-Reverte|Un día de cólera|Crónica, Historia
13034|Arturo Quirantes Sierra|Cuando la criptografía falla|Divulgación, Tecnología
19959|Arturo Uslar Pietri|El camino de El Dorado|Novela, Histórico
21680|Arturo Uslar Pietri|Golpe y Estado en Venezuela|Ensayo, Historia
9821|Arturo Uslar Pietri|Las lanzas coloradas|Novela, Histórico, Realista
9820|Arturo Uslar Pietri|La visita en el tiempo|Novela, Histórico, Psicológico
15331|Arturo Uslar Pietri|Nuevo mundo, mundo nuevo|Ensayo, Ciencias sociales, Crítica y teoría literaria, Historia, Otros
32074|Arturo Uslar Pietri|Tres cuentos|Relato, Juvenil
5030|Arundhati Roy|El dios de las pequeñas cosas|Novela, Drama
25940|Arwen Elys Dayton|Con la verdad llegará el fin|Novela, Ciencia ficción, Juvenil
22038|A. S. A. Harrison|La mujer de un solo hombre|Novela, Intriga
11591|Åsa Larsson|Aurora boreal|Novela, Intriga, Policial
3444|Åsa Larsson|Cuando pase tu ira|Novela, Policial
11593|Åsa Larsson|La senda oscura|Novela, Intriga, Policial
1840|Åsa Larsson|Sacrificio a Mólek|Novela, Intriga, Policial
11592|Åsa Larsson|Sangre derramada|Novela, Intriga, Policial
21857|Asamblea Antiespecista de Madrid|En ese sitio maldito donde reina la tristeza?|Ciencias naturales, Ciencias sociales, Salud y bienestar
2077|Asamblea Constituyente 1853|Constitución de la Nación Argentina|Otros
7565|Asamblea de Parlamentarios Vascos|Estatuto de Autonomía en el País Vasco de 1979|Divulgación, Ciencias sociales
7675|Åsa Schwarz|Ángel caído|Novela, Intriga, Policial
27930|A. S. Byatt|Ángeles e insectos|Novela, Drama, Romántico
4912|A. S. Byatt|El libro de los niños|Novela, Histórico
4431|A. S. Byatt|El libro negro de los cuentos|Relato, Fantástico, Psicológico
1341|A. S. Byatt|Posesión|Novela, Aventuras, Intriga, Romántico
14716|Asha Miró|La filla del Ganges|Ensayo, Memorias
15144|Åsne Seierstad|El librero de Kabul|Novela, Drama, Realista
12600|Astrid Gallardo|Las 2 vidas de Lucía|Novela, Drama, Romántico
14584|Astrid Lindgren|Pippi Calzaslargas|Novela, Infantil
10578|Astrid Nilsen|La extranjera|Novela, Drama, Policial
22677|A. S. Turberville|La Inquisición española|Crónica, Historia
30045|Asun Balzola|El efecto Guggenheim Bilbao|Novela, Infantil
32699|A. Thorkent|Amenaza a la Tierra|Novela, Ciencia ficción
25660|A. Thorkent|Cita en el futuro|Novela, Ciencia ficción
25660|A. Thorkent|Cita en el futuro|Novela, Ciencia ficción
20401|A. Thorkent|Cita en el futuro. Traición en Urlanka.|Novela, Ciencia ficción
25706|A. Thorkent|Contrabandistas del Cosmos|Novela, Ciencia ficción
25706|A. Thorkent|Contrabandistas del Cosmos|Novela, Ciencia ficción
27820|A. Thorkent|El poder estelar. Mercaderes del espacio|Novela, Ciencia ficción
25687|A. Thorkent|El poder estelar|Novela, Ciencia ficción
25687|A. Thorkent|El poder estelar|Novela, Ciencia ficción
25638|A. Thorkent|Esclavo del Imperio|Novela, Ciencia ficción
25638|A. Thorkent|Esclavo del Imperio|Novela, Ciencia ficción
20180|A. Thorkent|Huida a las estrellas - Intriga galáctica|Novela, Ciencia ficción
25610|A. Thorkent|Huida a las estrellas|Novela, Ciencia ficción
25610|A. Thorkent|Huida a las estrellas|Novela, Ciencia ficción
25624|A. Thorkent|Intriga galáctica|Novela, Ciencia ficción
25624|A. Thorkent|Intriga galáctica|Novela, Ciencia ficción
25775|A. Thorkent|Las huellas del Imperio|Novela, Ciencia ficción
25775|A. Thorkent|Las huellas del Imperio|Novela, Ciencia ficción
25927|A. Thorkent|Las torres de Pandora|Novela, Ciencia ficción
25927|A. Thorkent|Las torres de Pandora|Novela, Ciencia ficción
25589|A. Thorkent|Los brujos de Lero|Novela, Ciencia ficción
25589|A. Thorkent|Los brujos de Lero|Novela, Ciencia ficción
27539|A. Thorkent|Los guerreros del tiempo II / Los mercenarios de las estrellas|Novela, Ciencia ficción
20421|A. Thorkent|Los guerreros del tiempo I|Novela, Ciencia ficción
25925|A. Thorkent|Los humanoides de Kebash|Novela, Ciencia ficción
25925|A. Thorkent|Los humanoides de Kebash|Novela, Ciencia ficción
25671|A. Thorkent|Los mercenarios de las estrellas|Novela, Ciencia ficción
25671|A. Thorkent|Los mercenarios de las estrellas|Novela, Ciencia ficción
25836|A. Thorkent|Los mercenarios de Whutoo|Novela, Ciencia ficción
25836|A. Thorkent|Los mercenarios de Whutoo|Novela, Ciencia ficción
25704|A. Thorkent|Mercaderes del espacio|Novela, Ciencia ficción
25704|A. Thorkent|Mercaderes del espacio|Novela, Ciencia ficción
20210|A. Thorkent|Motín en el espacio. Esclavos del Imperio|Novela, Ciencia ficción
25630|A. Thorkent|Motín en el espacio|Novela, Ciencia ficción
25630|A. Thorkent|Motín en el espacio|Novela, Ciencia ficción
25705|A. Thorkent|Objetivo: destruir un mundo|Novela, Ciencia ficción
25705|A. Thorkent|Objetivo: destruir un mundo|Novela, Ciencia ficción
20154|A. Thorkent|Rebeldes en Dangha - Los brujos de Lero|Novela, Ciencia ficción
25578|A. Thorkent|Rebeldes en Dangha|Novela, Ciencia ficción
25578|A. Thorkent|Rebeldes en Dangha|Novela, Ciencia ficción
25668|A. Thorkent|Traición en Urlanka|Novela, Ciencia ficción
25668|A. Thorkent|Traición en Urlanka|Novela, Ciencia ficción
5649|Atilio Borón|Socialismo siglo XXI|No Ficción, Ensayo, Ciencias sociales
2659|Audrey Niffenegger|La mujer del viajero en el tiempo|Novela, Romántico, Ciencia ficción
18209|Audrey Niffenegger|Una inquietante simetría|Novela, Intriga
17695|Auður Ava Ólafsdóttir|La excepción|Novela, Drama
27809|Auður Ava Ólafsdóttir|La mujer es una isla|Novela, Intriga
27810|Auður Ava Ólafsdóttir|Rosa candida|Novela, Intriga
18498|Auguste Villiers de l?Isle-Adam|El convidado de las últimas fiestas|Relato, Terror
25180|Auguste Villiers de l?Isle-Adam|La extraña historia del Dr. Bonhomet|Novela, Otros
30712|Auguste Villiers de l?Isle-Adam|Los amantes de Toledo|Relato, Fantástico, Terror
25145|Augustin Calmet|Tratado sobre los vampiros|Ensayo, Espiritualidad
15096|Augusto Cruz|Londres después de medianoche|Novela, Intriga
11937|Augusto Cury|El vendedor de sueños|Novela, Didáctico, Filosófico
21331|Augusto Cury|Padres brillantes, maestros fascinantes|Ensayo, Autoayuda, Ciencias sociales, Padres e hijos
5489|Augusto Monterroso|El dinosaurio|Ficción, Relato, Otros
17397|Augusto Monterroso|La Oveja Negra y demás fábulas|Relato, Sátira
22872|Augusto Monterroso|Lo demás es silencio|Novela, Otros
19659|Augusto Monterroso|Movimiento perpetuo|Relato, Otros, Ensayo, Crítica y teoría literaria
217|Augusto Roa Bastos|El trueno entre las hojas|Relato, Histórico, Otros
31620|Augusto Roa Bastos|Hijo de hombre|Novela, Histórico
22962|Augusto Roa Bastos|Yo el Supremo|Novela, Histórico
7191|Augusto Uribe|Latinoamérica fantástica|Relato, Ciencia ficción
14146|August Strindberg|Banderas Negras|Novela, Realista
10045|August Strindberg|El cuarto rojo|Novela, Drama
18740|August Strindberg|El hijo de la sierva|Novela, Drama
29181|August Strindberg|Inferno|Crónica, Memorias
14286|August Strindberg|La señorita Julia|Teatro, Drama
12326|August Strindberg|Poesías completas|Poesía, Otros
